att_1,att_2,att_3,att_4,att_5,att_6,att_7,att_8,att_9,att_10,att_11,att_12,att_13,att_14,att_15,att_16,att_17,att_18,att_19,att_20,class
-0.535747,0.109708,-0.446865,0.14572,0.032258,-0.235847,-0.647286,0.129606,0.072532,-0.279781,-0.07254,-0.085455,0.127268,0.172533,-0.065502,-0.132146,-0.591532,-0.329284,0.299595,0.071578,-1
-0.814016,0.236144,-0.001334,0.155676,-0.0046,-0.081549,-0.303411,0.142802,0.14192,-0.102597,-0.005737,-0.099608,-0.131373,-0.001846,-0.162756,-0.026581,-0.542623,-0.254145,0.204552,0.101501,-1
-0.212768,0.07548,-0.347261,0.115742,0.052022,-0.146301,-0.471871,0.110267,0.128412,-0.192279,-0.065869,-0.096779,0.175199,-0.031945,-0.113854,-0.099731,-0.487215,-0.24926,0.175519,0.15741,-1
-0.835852,0.189644,0.284543,0.334443,0.223704,0.066473,-0.451202,0.215763,0.088177,-0.237206,-0.071216,0.110039,-0.126765,-0.011734,-0.007309,-0.140808,-0.472535,-0.384875,0.153468,-0.104472,-1
-0.562444,0.096797,-0.18944,0.163578,0.061793,-0.246717,-0.541374,0.217661,0.104374,-0.3166,-0.101269,0.113434,0.004574,0.217725,-0.069853,-0.161698,-0.550596,-0.289535,0.350045,-0.064422,-1
-0.179811,0.070717,-0.341261,0.108591,0.065356,-0.151444,-0.451169,0.112812,0.12138,-0.187809,-0.070473,-0.087545,0.177327,-0.039496,-0.122639,-0.10776,-0.484677,-0.235107,0.170703,0.165853,-1
0.687433,0.182385,0.072434,-0.382647,0.262373,-0.402657,-0.235887,0.4124,0.179064,-0.080855,0.135638,0.019715,0.224201,0.071153,-0.044163,-0.154286,-0.388781,-0.226609,0.350811,0.032413,-1
-0.516425,0.462847,-0.022767,-0.003861,-0.293786,0.199668,-0.417684,0.122693,0.636924,-0.14559,0.009972,0.259555,-0.241749,0.030905,-0.02888,-0.345385,-0.68152,-0.13909,0.040271,0.025535,-1
-0.548401,-0.053814,-0.090057,-0.111335,0.286618,-0.244117,-0.503288,-0.13056,0.175476,-0.051981,-0.076898,0.113263,0.060187,0.19075,0.084362,-0.166769,-0.676429,-0.272701,0.445454,0.356151,-1
-0.486943,0.076759,-0.375681,0.196422,0.037195,-0.342734,-0.675859,0.196683,0.088413,-0.332632,0.075213,0.13476,-0.00444,0.210377,-0.038059,-0.129102,-0.747151,-0.340136,0.291775,0.04298,-1
-0.839075,0.216063,0.278945,0.144735,0.085277,-0.121316,-0.051781,0.227363,0.180777,-0.119467,-0.133774,0.034651,-0.255993,-0.034405,-0.144933,-0.156629,-0.537653,-0.297053,0.25514,-0.162682,-1
-0.569807,0.255468,-0.108518,0.339188,0.60065,-0.684806,-0.368595,0.155538,0.134257,-0.415511,0.180927,0.066544,-0.269935,0.407491,-0.033333,-0.102158,-0.554082,-0.405115,0.318684,-0.038385,-1
-0.696876,0.175555,-0.196592,-0.005361,-0.077005,-0.255717,-0.171145,0.179353,0.201836,-0.174402,-0.13269,-0.176407,0.01135,0.147881,-0.129435,-0.133718,-0.589221,-0.244602,0.4434,0.082838,-1
-0.316995,0.33996,0.170806,-0.342023,0.134811,-0.315487,-0.437198,-0.033023,-0.807778,0.073037,-0.376346,-0.121613,0.090489,0.44179,-0.049867,0.518482,-0.529854,-0.226708,0.416629,0.562467,-1
-0.193377,0.165055,-0.299386,0.307678,0.433184,-0.385739,-0.539515,0.323784,-0.204316,-0.510879,-0.188966,0.158011,0.096553,0.038385,-0.714828,-0.488102,-0.428637,-0.702369,0.419082,-0.293315,-1
-0.137075,-0.130664,-0.200007,-0.193522,0.075563,-0.049621,-0.504196,-0.111964,0.295058,0.149174,-0.034314,0.197128,0.1391,-0.028758,-0.053021,0.036275,-0.536145,-0.216889,0.209829,0.444051,-1
-0.465817,0.301247,-0.001254,0.173621,-0.013567,-0.089386,-0.55558,0.196867,0.148124,-0.345135,0.021442,0.150294,0.021372,0.243732,-0.055275,-0.354074,-0.918593,-0.311017,0.214345,0.020591,-1
-0.583781,0.131302,-0.315404,0.144452,-0.113127,-0.063814,-0.573308,0.118361,0.226579,-0.157822,-0.045953,-0.07784,0.061685,0.103835,-0.143378,-0.013618,-0.562097,-0.327682,0.224517,0.168512,-1
-0.544669,-0.02627,-0.205672,0.132457,0.280701,-0.022833,-0.418989,0.08226,0.139053,-0.041051,-0.235983,-0.276142,0.002193,-0.199959,-0.061953,-0.227194,0.041377,-0.204454,0.592368,-0.415657,-1
0.619493,0.024843,-0.272094,-0.424256,0.183135,-0.430067,0.076348,0.316444,0.211687,-0.08519,-0.01568,-0.57342,0.386854,0.090998,0.582757,-0.178196,-0.382122,0.258577,0.041087,-0.083498,-1
-0.093535,-0.22583,0.074425,0.130283,0.458765,-0.339493,0.217825,0.144787,0.307881,-0.134388,0.152702,-0.747312,0.228896,-0.126915,0.767911,-0.044739,-0.344544,0.176947,-0.296917,0.189949,-1
0.089124,-0.086402,-0.277437,-0.06367,0.267161,-0.343447,-0.054675,-0.187007,0.131172,-0.431989,-0.068676,-0.088469,0.273299,-0.134726,-0.075602,-0.227061,-0.260784,-0.408241,-0.107858,0.16284,-1
0.042828,-0.196011,-0.014252,-0.225848,0.145226,-0.207574,0.296067,0.040055,0.23366,-0.172056,-0.077341,-0.344236,0.3648,-0.093775,-0.141557,-0.27562,-0.009865,-0.618689,0.342382,0.168905,-1
0.027248,-0.152476,-0.224928,-0.223989,0.10172,-0.188424,0.342481,-0.141126,0.176566,-0.319726,-0.218298,-0.464452,0.651117,-0.179124,-0.288687,-0.289988,0.086068,-0.676587,0.184113,0.176861,-1
0.109837,-0.068608,-0.165375,-0.190739,0.198985,-0.469073,0.289663,-0.20677,0.174356,-0.018834,0.0226,0.075088,0.282533,-0.229178,-0.302523,-0.307488,-0.019934,-0.323951,0.279925,0.228114,-1
-0.229777,-0.015689,0.019207,-0.028406,0.185719,-0.367289,0.432707,-0.192733,0.279186,-0.299043,0.013982,-0.332588,0.234743,-0.202634,0.018294,-0.236129,-0.104075,-0.237553,0.129487,0.078035,-1
-0.15657,0.056797,-0.115783,0.138242,0.097281,-0.342625,0.551133,-0.042652,0.266808,-0.394445,0.252375,-0.257038,0.123287,-0.305385,-0.155688,-0.16144,-0.172799,-0.398461,0.030756,-0.06846,-1
0.40079,-0.082597,-0.265905,-0.100519,0.248378,-0.458513,0.296444,-0.062527,0.270646,-0.15854,0.057918,0.026808,0.421331,-0.203577,-0.055455,-0.188028,-0.219282,-0.19392,0.149243,0.154206,-1
-0.353428,0.014222,0.205474,-0.201851,-0.003043,-0.220087,0.323703,0.058754,0.169322,0.058543,-0.02762,0.120501,0.149446,-0.092712,0.043584,-0.226881,-0.226649,-0.052361,0.232718,0.061376,-1
-0.358906,0.03288,-0.034021,-0.089825,-0.098451,-0.303529,0.355501,0.020117,0.167464,-0.007944,-0.001698,0.266037,0.132901,-0.244863,-0.005578,-0.165157,-0.279633,0.038508,0.314048,0.045514,-1
0.486564,0.028993,-0.050718,-0.167364,0.185492,-0.166562,0.217736,-0.038741,0.304984,-0.230847,-0.037599,-0.246511,0.373145,-0.266628,-0.087456,-0.172495,-0.210845,-0.215408,0.110077,0.218111,-1
-0.690692,-0.219605,0.474683,-0.333585,0.064993,-0.222696,0.320494,0.325199,0.274222,0.194887,-0.263791,0.157964,0.131262,0.235326,-0.068779,-0.298251,0.071029,-0.024163,0.299035,0.306016,-1
-0.791552,-0.194,0.57806,-0.312239,0.110551,-0.183853,0.322131,0.316313,0.246313,0.216058,-0.240378,0.128296,0.044866,0.22392,0.018708,-0.255416,0.039629,-0.066511,0.203834,0.266691,-1
-0.60508,-0.288041,0.46204,-0.370612,-0.058891,-0.03616,0.207691,0.247055,0.560087,0.378708,-0.169712,0.135608,0.112539,0.207421,-0.059724,-0.092421,0.055981,-0.123314,0.299677,0.416713,-1
-0.8404,-0.10178,0.606508,-0.243679,0.199236,-0.198207,0.36598,0.329919,0.305251,0.156206,-0.30991,0.108809,-0.023181,0.259029,0.034834,-0.296172,0.03441,0.004471,0.181978,0.247561,-1
-0.743577,-0.270966,0.541691,-0.353135,0.109977,-0.23256,0.31602,0.307026,0.26847,0.257967,-0.235373,0.138704,0.103676,0.23829,0.024957,-0.311394,0.056205,-0.042752,0.186792,0.312876,-1
-0.70001,-0.182609,0.045862,-0.463532,-0.026624,-0.362903,0.109005,0.000275,0.207113,0.391301,-0.076512,-0.031851,0.012775,-0.088076,-0.103714,-0.122607,-0.217708,-0.040492,0.50153,0.211416,-1
-0.685968,-0.32236,0.478198,-0.343291,-0.019402,-0.153354,0.251831,0.281343,0.352142,0.334471,-0.185068,0.054709,0.190315,0.159954,-0.071046,-0.109813,-0.041749,-0.108367,0.377065,0.387216,-1
-0.817003,-0.168442,0.584822,-0.297552,0.090127,-0.180941,0.30979,0.32636,0.300593,0.276445,-0.220272,0.085894,0.053359,0.214809,-0.000401,-0.183069,-0.004676,-0.053314,0.266417,0.28694,-1
-0.687933,-0.042837,-0.138004,-0.263789,-0.174986,-0.504264,0.259834,-0.029414,0.233883,0.268032,0.05725,0.172844,0.092785,-0.08587,-0.113901,-0.035367,-0.278777,0.07584,0.496038,0.137785,-1
-0.815989,-0.07897,0.175161,-0.40791,-0.036352,-0.221345,0.142183,0.015041,0.224065,0.414423,-0.185278,-0.096401,0.085373,-0.050891,-0.139254,0.005306,-0.223188,-0.017776,0.537824,0.21444,-1
-0.750399,-0.161785,0.074081,-0.493815,-0.017497,-0.368743,0.159185,-0.028346,0.207742,0.427381,-0.141607,-0.026433,0.045496,-0.023376,-0.109615,-0.116866,-0.149877,-0.046992,0.519039,0.227405,-1
-0.490159,0.286826,0.105999,0.110427,-0.294126,-0.154949,0.614619,0.10856,0.246602,-0.324511,0.002629,0.191419,0.148994,-0.229344,0.045964,-0.255372,-0.410999,-0.173113,0.360882,-0.262041,-1
-0.177957,0.285911,-0.21299,-0.22803,-0.45504,-0.308165,0.370913,-0.073332,0.5096,0.221484,0.288784,-0.421752,0.2412,-0.066938,0.556423,0.084413,-0.480844,-0.13878,0.411344,-0.067809,-1
-0.57475,0.025456,-0.222716,-0.248945,-0.098011,-0.432135,0.117268,-0.004056,0.23497,0.151003,-0.020365,-0.305422,0.094813,-0.104918,-0.219773,-0.203972,-0.301132,-0.301649,0.418914,0.073259,-1
-0.955456,0.291471,0.406677,0.149033,-0.036972,-0.146819,0.392025,0.213418,0.232057,-0.05588,-0.081271,0.043549,-0.15164,-0.098685,-0.139856,-0.088441,-0.312757,-0.105438,0.262264,-0.163354,-1
-0.509236,0.05347,-0.212657,-0.071242,-0.129317,-0.48127,0.326675,0.004757,0.326832,0.095631,0.075723,-0.015174,0.183605,-0.128901,-0.062224,-0.158494,-0.283952,-0.3649,0.512302,-0.139368,-1
0.248696,1,0.395093,-0.57979,-0.500419,0.073035,0.405647,-0.207096,-0.12996,0.058073,-0.129395,0.11671,-0.0898,-0.182303,0.046261,-0.33051,-0.23395,-0.060457,0.688877,0.015911,-1
-0.592763,0.20637,-0.406538,0.03763,-0.416511,-0.46476,0.36612,0.233276,0.26045,-0.128007,0.012665,-0.229568,0.19056,0.108933,-0.146088,-0.054768,-0.2529,-0.082935,0.373017,-0.151491,-1
-0.381364,0.42842,-0.11872,-0.12254,-0.349388,-0.48832,0.418355,0.178453,-0.28683,0.085731,0.041192,-0.207015,-0.051315,0.018775,-0.195281,0.254789,-0.122006,-0.133187,0.353423,0.138304,-1
-0.564594,-0.032705,-0.132559,0.065154,-0.051859,-0.343346,0.5649,0.060025,0.260722,-0.136704,-0.061784,-0.026422,0.24498,-0.202803,0.071096,-0.070589,-0.606403,-0.393866,0.408781,0.143895,-1
-0.499117,0.502675,-0.127738,-0.019128,-0.565401,-0.056028,0.285862,0.160764,0.812565,0.094974,0.20557,0.18069,-0.311305,-0.029206,-0.09957,-0.049385,-0.03597,-0.211563,-0.000845,-0.167512,-1
0.749605,0.342078,-0.163342,-0.134464,0.037235,-0.442638,0.304613,0.121315,0.180048,-0.24477,0.012518,0.315976,0.190445,-0.192099,-0.550734,-0.199871,-0.200686,-0.411301,0.476903,-0.046682,-1
-0.164166,0.420368,-0.058626,-0.024381,-0.341557,-0.419762,0.682504,0.09416,-0.574318,-0.206709,0.04209,-0.094053,0.076148,-0.310136,-0.083218,0.084387,-0.414862,-0.138827,0.245251,0.136523,-1
-0.746066,0.298578,0.043885,0.238208,-0.1986,-0.310271,0.528385,0.279332,0.209021,-0.268824,-0.016143,0.036159,-0.031049,-0.056867,-0.041867,-0.0576,-0.340563,-0.216244,0.302821,-0.311894,-1
-0.598099,0.210558,-0.397276,0.057324,-0.417397,-0.468313,0.387326,0.233529,0.265753,-0.132219,0.008638,-0.236929,0.180492,0.099437,-0.155627,-0.061972,-0.257845,-0.112474,0.363553,-0.144852,-1
-0.619467,0.19806,-0.246036,-0.110162,-0.248282,-0.270699,0.148824,0.277544,0.289972,-0.134826,-0.123362,-0.709526,0.237696,0.263358,-0.15986,-0.242369,-0.378824,-0.301393,0.520789,-0.094293,-1
-0.625991,0.120982,-0.240832,-0.165754,0.209774,-0.742145,0.213459,-0.100218,0.409265,0.087998,0.184425,-0.384047,-0.081978,0.12052,-0.07313,-0.23943,-0.262625,-0.487244,0.721006,-0.046613,-1
-0.424888,0.094326,-0.20374,0.019443,0.038754,-0.601712,0.414199,-0.009552,0.266796,-0.067331,0.115854,-0.077918,0.162568,-0.128811,-0.059217,-0.156441,-0.28845,-0.452977,0.385607,-0.278085,-1
-0.321483,0.009656,-0.278484,-0.155405,0.222197,-0.618652,0.057801,0.072466,-0.116208,-0.080286,-0.190741,0.138036,0.100395,-0.14015,-0.92223,-0.499388,-0.095274,-0.388126,0.609109,-0.016577,-1
-0.296453,0.058074,-0.118352,-0.053839,-0.121319,-0.275867,0.213162,0.011881,0.484731,0.124729,0.058035,-0.04318,0.157399,-0.166603,-0.116894,-0.015054,-0.292706,-0.318011,0.488776,-0.014113,-1
-0.86689,0.133581,0.330242,0.018675,0.025287,-0.193737,0.30992,0.155695,0.229641,-0.019234,-0.157759,-0.016874,-0.089799,-0.025588,-0.124819,-0.190181,-0.283703,-0.240268,0.282868,-0.041629,-1
-0.634299,0.084758,-0.249427,-0.109678,-0.303637,-0.447472,0.296879,0.129188,0.254851,0.071845,0.051059,-0.229295,0.199779,0.040983,-0.068312,-0.161858,-0.230576,-0.140938,0.504444,0.008624,-1
-0.687461,-0.042429,-0.125354,-0.137572,-0.213876,-0.355298,0.373226,-0.061965,0.159442,0.091319,-0.001877,0.033025,0.184249,-0.206142,-0.030337,-0.176436,-0.264237,-0.18094,0.365258,-0.005726,-1
-0.665395,0.16548,-0.278157,-0.100983,-0.106997,-0.206909,0.154252,0.18688,0.271406,-0.251018,-0.1979,-0.297524,-0.008811,-0.024933,-0.160466,-0.043626,-0.453385,-0.177317,0.564039,-0.06614,-1
-0.693536,0.053271,-0.282034,-0.244316,-0.175396,-0.455552,0.174731,0.02615,0.229804,0.176345,0.021715,-0.38466,0.109548,-0.028824,-0.176227,-0.159517,-0.237825,-0.245518,0.525071,0.110853,-1
-0.50626,0.175675,-0.191945,-0.097259,-0.200263,-0.556727,0.537622,-0.037503,0.252059,0.024814,0.203472,-0.384119,0.237634,-0.086863,0.518525,-0.152142,-0.362881,-0.206824,0.296112,-0.268704,-1
-0.288893,0.256892,-0.432496,-0.211735,-0.533757,-0.322406,0.446896,-0.099534,0.650377,0.000211,0.088344,0.248893,0.303854,-0.157172,0.013628,-0.331514,-0.435176,-0.266395,0.467407,-0.332377,-1
-0.728388,0.319663,0.397514,-0.015798,-0.132344,-0.011488,0.200869,0.303379,0.334551,0.001439,-0.116545,-0.023568,-0.105757,-0.198782,-0.104623,-0.239281,-0.438654,0.035695,0.455502,-0.121378,-1
-0.623187,-0.002908,-0.182877,-0.109898,-0.072866,-0.594798,0.422081,-0.075599,0.213277,0.11344,0.075846,0.363944,0.081284,-0.165985,-0.013846,-0.071149,-0.348243,-0.130849,0.471732,-0.099577,-1
-0.703847,0.041495,-0.303157,-0.276136,-0.19324,-0.447487,0.138665,-0.016204,0.232202,0.257972,0.075824,-0.37291,0.073754,-0.063933,-0.202306,-0.129673,-0.250224,-0.220199,0.54032,0.129385,-1
-0.380993,-0.036712,-0.207635,-0.066389,-0.245134,-0.297867,0.295669,-0.082376,0.456611,0.115303,0.069439,0.322373,0.159972,-0.301149,-0.08541,0.065924,-0.419967,-0.230258,0.546384,-0.015261,-1
-0.23351,0.129884,-0.218208,0.269695,0.038617,-0.502545,0.681099,0.188434,-0.041432,-0.582465,-0.102975,0.385518,0.131474,-0.245986,-0.034196,-0.135964,-0.349697,-0.139921,0.22749,-0.320217,-1
-0.67591,-0.27842,0.039637,-0.576593,0.0196,-0.399743,0.093916,0.042156,0.190552,0.402274,-0.126463,-0.018154,0.074472,-0.039605,-0.087495,-0.230436,-0.137651,-0.019893,0.480125,0.217202,-1
-0.169159,0.632923,0.042223,-0.569474,-0.497724,0.143893,-0.002428,-0.125599,0.680502,0.4822,0.113683,-0.068655,-0.570494,0.032927,-0.32037,0.374908,0.379618,-0.655786,0.136483,0.295082,-1
-0.198005,-0.000801,-0.286182,-0.212113,-0.018995,-0.399645,0.123949,0.009317,0.248574,0.090931,-0.002257,-0.274674,0.223854,-0.148532,-0.172973,-0.173564,-0.284015,-0.201884,0.428742,0.14994,-1
-0.650811,-0.116029,0.24533,-0.024854,-0.023772,-0.206778,0.363308,0.206031,0.26041,-0.079414,-0.047268,0.036657,0.097663,-0.152121,-0.0459,-0.150035,-0.240599,-0.143738,0.30963,-0.021654,-1
-0.520894,0.053095,-0.69372,-0.254078,-0.146413,-0.922808,0.227361,-0.048372,0.209378,0.247416,0.144835,-0.053595,0.147541,-0.091679,-0.131974,-0.186749,-0.272639,-0.322942,0.476998,-0.329276,-1
-0.505817,0.201573,-0.373816,0.086122,-0.354933,-0.471523,0.340118,0.256647,0.274972,-0.098094,-0.011089,-0.178142,0.083496,0.052494,-0.12384,-0.001696,-0.279578,-0.02413,0.309539,-0.152308,-1
-0.755847,0.299188,-0.051108,0.14939,-0.341984,-0.358277,0.44445,0.307992,0.287254,0.00425,0.078981,-0.222729,0.081494,-0.013567,-0.090183,-0.062793,-0.154349,-0.062303,0.453127,-0.070418,-1
0.569305,0.518969,-0.243985,-0.311512,-0.170751,-0.566409,0.222014,0.147534,0.162302,-0.265651,0.031173,-0.019787,0.198086,0.069901,-0.165186,-0.113178,-0.285532,-0.266262,0.399197,-0.196626,-1
-0.446549,0.082064,-0.0763,-0.523797,-0.043506,-0.56522,0.380405,-0.228439,-0.217684,0.348971,-0.016654,-0.110048,-0.007799,0.14455,-0.113434,0.355174,0.418012,-0.569116,0.015928,0.337526,-1
0.012475,0.635289,-0.083029,-0.796503,-0.484682,-0.100363,0.11819,-0.277869,0.339269,0.639997,0.037916,-0.031307,-0.424065,0.136344,-0.173453,0.433176,0.839279,-0.721181,-0.157399,0.253685,-1
-0.423025,0.156513,-0.311277,-0.450627,-0.369759,-0.229194,0.287911,-0.233148,0.56471,0.242003,0.099813,0.179042,-0.023398,-0.057918,-0.039215,-0.061484,0.278573,-0.423132,-0.147557,0.128365,-1
-0.489167,0.237146,-0.524144,-0.28423,-0.512334,-0.352899,0.200226,-0.117902,0.591708,0.290766,0.26972,0.133873,-0.001666,-0.142478,-0.079385,-0.293462,0.090914,-0.137582,0.006788,-0.047564,-1
-0.445736,0.089934,-0.259634,-0.504735,-0.374798,-0.168723,0.236538,-0.193963,0.67051,0.268902,0.031314,0.280428,0.115668,-0.071806,0.03208,-0.361012,0.026332,-0.220528,0.139227,0.044242,-1
-0.297088,0.209978,0.015985,-0.545233,0.010604,-0.703113,0.470983,-0.14597,-0.705105,0.238963,-0.211988,-0.211599,0.157249,0.181123,-0.141254,0.376315,0.250387,-0.423341,0.241256,0.287461,-1
0.4045,0.95709,0.088356,-0.761801,-0.626582,-0.030721,0.401204,-0.141845,-0.171964,0.089226,-0.366707,0.093912,0.2099,-0.062706,0.01544,-0.300202,-0.112778,-0.108055,0.502719,-0.14885,-1
-0.600937,0.077826,-0.588317,-0.163333,-0.319034,-0.421883,0.235823,0.070836,0.175556,-0.176713,-0.011503,-0.185365,0.180782,-0.108133,-0.160942,-0.078481,-0.161772,-0.041028,0.40032,-0.059367,-1
-0.532232,-0.087962,-0.514193,-0.066637,-0.288482,-0.303029,0.510395,0.009693,0.204533,0.166607,-0.122876,0.04387,0.391974,-0.470444,0.01023,0.086863,-0.820848,-0.34851,0.350571,0.339,-1
-0.653181,-0.166657,-0.1347,-0.287569,-0.135805,-0.362425,0.381242,-0.011889,0.169495,-0.05193,-0.081651,0.085566,0.246703,-0.074321,-0.088036,-0.164331,-0.132398,-0.127078,0.200412,0.050056,-1
-0.865101,0.049813,0.192422,-0.202864,0.037262,-0.236163,0.255189,0.07486,0.169782,0.120089,-0.167658,0.107743,0.028002,0.018413,-0.188115,-0.150699,-0.248351,-0.257197,0.110952,0.025311,-1
-0.271496,-0.188913,-0.295232,-0.082478,-0.184121,-0.250842,0.160791,0.001782,0.142643,-0.019583,-0.113229,0.514696,0.383434,-0.355329,-0.604689,-0.239723,-0.123077,-0.17582,0.466354,0.248786,-1
-0.595039,-0.069433,-0.394985,-0.51989,-0.268495,-0.528202,0.166757,-0.136416,0.148987,0.404932,-0.154296,0.036567,0.366977,-0.078828,-0.071182,-0.28043,-0.106079,-0.060643,0.42673,-0.024552,-1
-0.552945,-0.05284,-0.707235,-0.216808,-0.340852,-0.701759,0.447184,-0.158708,0.113973,-0.037802,0.04764,0.118227,0.438768,-0.129296,-0.154563,-0.110689,-0.044595,-0.121731,0.025552,-0.006883,-1
-0.601689,-0.193536,-0.370027,-0.450163,-0.018259,-0.634747,0.343815,-0.20344,0.11709,0.250221,0.042647,0.158526,0.223369,-0.024194,0.015986,-0.210691,0.023086,-0.336841,-0.006481,0.246271,-1
-0.598133,-0.01675,-0.695966,-0.13112,-0.586227,-0.585512,0.451041,-0.089336,0.030369,0.189323,0.240928,0.070931,0.496695,-0.217222,-0.090205,-0.136736,-0.166782,-0.003271,0.154869,0.179843,-1
-0.711361,0.125867,-0.523553,-0.144338,-0.379763,-0.544297,0.262267,0.002478,0.071461,0.160904,0.12779,-0.127977,0.174312,-0.209905,-0.201739,-0.211576,-0.157103,0.060962,0.13888,-0.002757,-1
-0.733023,0.076539,-0.259025,-0.100472,-0.172975,-0.492794,0.447151,0.031419,-0.030696,-0.125582,-0.100516,0.099143,0.193573,-0.227468,-0.010689,-0.41299,-0.160322,-0.034687,-0.068564,-0.203921,-1
-0.709134,0.087039,-0.450966,-0.159437,-0.39051,-0.498247,0.246708,-0.039382,0.143866,0.239343,0.154252,-0.093332,0.148514,-0.190803,-0.199735,-0.096696,-0.129868,0.02788,0.282316,0.082682,-1
-0.739598,0.04471,-0.141691,-0.271468,0.147637,-0.682059,0.262897,-0.128751,0.211824,0.199184,0.060745,-0.083159,0.006403,0.044414,-0.025886,-0.318253,-0.095003,-0.222198,0.448415,0.064058,-1
-0.619543,-0.127563,-0.417633,-0.469605,-0.199314,-0.546517,0.192436,-0.205232,0.06536,0.404805,0.066544,-0.062213,0.278683,-0.132601,-0.092191,-0.266914,-0.014068,-0.066681,0.282923,0.202825,-1
-0.601865,0.125784,-0.504315,-0.081801,0.047474,-1,0.345346,-0.142818,0.236938,0.070718,0.363262,-0.090578,0.040473,0.091427,-0.016204,-0.26944,-0.162216,-0.273825,0.551218,-0.135451,-1
-0.97296,0.212109,0.360614,-0.027609,-0.031816,-0.223939,0.336125,0.135555,0.158876,0.104167,-0.085104,-0.067124,-0.129923,-0.112279,-0.040909,-0.18396,-0.158556,0.000573,0.314166,0.007945,-1
-0.581788,-0.003647,-0.511798,-0.163664,-0.262946,-0.606329,0.421717,-0.065618,0.151195,-0.080602,0.002689,0.073157,0.339016,-0.06257,-0.109442,-0.123054,-0.077681,-0.110872,0.120615,0.005384,-1
-0.739166,-0.050599,-0.266894,-0.296817,-0.256841,-0.398617,0.329768,-0.152588,0.061996,0.18902,-0.001105,0.042047,0.23018,-0.191996,-0.120617,-0.133332,-0.066957,-0.065891,0.09187,0.147318,-1
-0.676321,0.055287,-0.58438,-0.201484,-0.426465,-0.577322,0.272066,-0.074497,0.071543,0.254066,0.185472,-0.073237,0.231508,-0.211595,-0.200862,-0.177364,-0.082758,0.067853,0.181963,0.099643,-1
-0.050878,0.442428,-0.160802,-0.348961,-0.306358,-0.437875,0.422388,0.048605,-0.432949,0.168505,-0.208143,-0.012036,0.437942,-0.054185,-0.407153,-0.076126,-0.052306,-0.208317,0.518316,0.071852,-1
-0.608757,0.003542,-0.499051,-0.168542,-0.261815,-0.599886,0.44391,-0.060744,0.149489,-0.05331,0.00178,0.094615,0.346123,-0.106186,-0.127449,-0.115935,-0.102975,-0.097322,0.082078,-0.005078,-1
-0.65627,-0.093833,-0.370275,-0.314551,-0.160657,-0.552361,0.377313,-0.165086,0.120817,0.112363,0.02553,0.07641,0.256793,-0.100484,-0.081125,-0.165443,-0.054888,-0.152067,0.085104,0.145147,-1
-0.578779,-0.010485,-0.626288,-0.12299,-0.529968,-0.58522,0.442692,-0.051345,0.09536,0.171548,0.162364,0.077795,0.500386,-0.149863,-0.080146,-0.089632,-0.212428,-0.06521,0.251013,0.158453,-1
-0.656693,-0.040921,-0.198549,-0.190824,-0.060593,-0.558915,0.360895,-0.118373,0.196786,0.177177,0.0944,0.000107,0.198985,-0.099998,-0.014978,-0.20776,-0.185905,-0.305268,0.473367,0.038991,-1
-0.647822,-0.06952,-0.506417,-0.205824,-0.388906,-0.350452,0.49475,-0.127759,0.117616,-0.127856,0.008101,-0.236108,0.628148,-0.111863,-0.263087,-0.068724,-0.000405,-0.142303,-0.025562,0.236834,-1
-0.670252,-0.1393,-0.47382,-0.501507,-0.233335,-0.599991,0.176868,-0.222594,0.05051,0.42454,0.078359,-0.092299,0.272278,-0.134293,-0.116209,-0.266817,0.029955,-0.095337,0.288834,0.205013,-1
-0.598375,0.086269,-0.734249,-0.173643,-0.531603,-0.621457,0.293885,-0.00557,0.087056,0.191586,0.135564,-0.098432,0.346176,-0.173758,-0.260323,-0.165083,-0.119897,0.034168,0.169135,-0.010779,-1
-0.395193,0.019402,-0.699099,-0.225844,-0.643175,-0.606726,0.491573,-0.002156,-0.068981,0.205586,-0.058362,0.31653,0.662176,-0.143581,-0.500243,-0.086516,-0.166109,-0.189218,0.457038,0.250508,-1
-0.34482,0.311142,-0.749841,-0.331759,-0.747292,-0.307117,0.147198,-0.069081,0.691289,0.252431,0.11614,0.237764,0.194807,-0.165043,-0.323535,-0.370931,0.001252,-0.052789,0.184865,-0.108957,-1
-0.385673,0.157326,-0.481468,-0.21473,-0.100403,-0.85575,0.52269,-0.108557,-0.162637,-0.142401,-0.190277,0.516978,0.322341,-0.056386,-0.826789,-0.235031,-0.114274,-0.368793,0.587794,-0.085406,-1
-0.530886,0.142015,-0.553811,0.026066,-0.424003,-0.598623,0.484846,0.157594,0.172991,-0.166924,0.078394,-0.075821,0.378906,-0.067201,-0.169283,-0.201855,-0.170841,0.058311,0.27028,-0.196426,-1
